"country_name","country_code","año","region","subregion","homicides_per_100000_ppl","gini","population_density","unemployment_percent_labor_force","net_national_income","gdp_growth_percent","drugs_use_disorders_deaths","alcohol_use_disorders_deaths","deaths_with_tobacco_as_risk_fact","deaths_with_drugs_as_risk_factor","deaths_with_alcohol_as_risk_fact","labor_force","police_officers_per_100000","public_order_and_safety_exp","general_gov_exp"
"Switzerland","CHE","2010","Europe","Western Europe","1","33","198","5","533490402980","3","196","262","10212","542","3774","4447007","220.36","5","33"
"Switzerland","CHE","2011","Europe","Western Europe","1","32","200","4","516066377894","2","190","264","10156","543","3774","4532128","218.33","5","33"
"Switzerland","CHE","2012","Europe","Western Europe","1","32","202","4","533865847380","1","186","261","10200","552","3794","4589900","220.15","5","33"
"Switzerland","CHE","2013","Europe","Western Europe","1","32","205","5","536854700140","2","186","261","10224","562","3800","4647770","219.71","5","34"
"Switzerland","CHE","2014","Europe","Western Europe","0","32","207","5","536010763563","2","186","262","10160","566","3775","4732391","217.13","5","34"
"Switzerland","CHE","2015","Europe","Western Europe","1","32","210","5","556360506152","2","185","263","10199","571","3797","4804656","218.75","5","34"
"Switzerland","CHE","2016","Europe","Western Europe","1","33","212","5","548657033690","2","188","260","10184","578","3783","4886342","219.12","5","34"
"Switzerland","CHE","2017","Europe","Western Europe","1","33","214","5","545137471295","1","196","268","10305","591","3810","4920491","218.91","5","34"
"Switzerland","CHE","2018","","","1","33","215","5","540167724454","3","204","272","10458","604","3860","4956328","","5",""
"Switzerland","CHE","2019","","","1","","217","4","548877148737","1","212","277","10658","618","3938","4971006","","5",""
"Switzerland","CHE","2020","","","1","","219","5","519615575716","-2","","","","","","4979813","","4",""
"Switzerland","CHE","2021","","","","","","5","","4","","","","","","4980847","","4",""
"Syrian Arab Republic","SYR","1960","","","","","","","","","","","","","","","","",""
"Syrian Arab Republic","SYR","1961","","","","","26","","","11","","","","","","","","",""
"Syrian Arab Republic","SYR","1962","","","","","27","","","25","","","","","","","","",""
"Syrian Arab Republic","SYR","1963","","","","","27","","","-9","","","","","","","","",""
"Syrian Arab Republic","SYR","1964","","","","","28","","","9","","","","","","","","",""
"Syrian Arab Republic","SYR","1965","","","","","29","","","2","","","","","","","","",""
"Syrian Arab Republic","SYR","1966","","","","","30","","","-8","","","","","","","","",""
"Syrian Arab Republic","SYR","1967","","","","","31","","","8","","","","","","","","",""
"Syrian Arab Republic","SYR","1968","","","","","32","","","4","","","","","","","","",""
"Syrian Arab Republic","SYR","1969","","","","","33","","","19","","","","","","","","",""
"Syrian Arab Republic","SYR","1970","","","","","34","","","-2","","","","","","","","",""
"Syrian Arab Republic","SYR","1971","","","","","36","","","9","","","","","","","","",""
"Syrian Arab Republic","SYR","1972","","","","","37","","","26","","","","","","","","",""
"Syrian Arab Republic","SYR","1973","","","","","38","","","-10","","","","","","","","",""
"Syrian Arab Republic","SYR","1974","","","","","39","","","26","","","","","","","","",""
"Syrian Arab Republic","SYR","1975","","","","","41","","","16","","","","","","","","",""
"Syrian Arab Republic","SYR","1976","","","","","42","","","12","","","","","","","","",""
"Syrian Arab Republic","SYR","1977","","","","","44","","","-2","","","","","","","","",""
"Syrian Arab Republic","SYR","1978","","","","","45","","","10","","","","","","","","",""
"Syrian Arab Republic","SYR","1979","","","","","47","","","1","","","","","","","","",""
"Syrian Arab Republic","SYR","1980","","","","","48","","","15","","","","","","","","",""
"Syrian Arab Republic","SYR","1981","","","","","50","","","8","","","","","","","","",""
"Syrian Arab Republic","SYR","1982","","","","","52","","","3","","","","","","","","",""
"Syrian Arab Republic","SYR","1983","","","","","54","","","2","","","","","","","","",""
"Syrian Arab Republic","SYR","1984","","","","","55","","","-8","","","","","","","","",""
"Syrian Arab Republic","SYR","1985","","","","","57","","","9","","","","","","","","",""
"Syrian Arab Republic","SYR","1986","","","","","59","","","-8","","","","","","","","",""
"Syrian Arab Republic","SYR","1987","","","","","61","","","2","","","","","","","","",""
"Syrian Arab Republic","SYR","1988","","","","","63","","","18","","","","","","","","",""
"Syrian Arab Republic","SYR","1989","","","","","65","","","-14","","","","","","","","",""
"Syrian Arab Republic","SYR","1990","","","","","68","","","4","57","32","10061","99","533","3407848","","",""
"Syrian Arab Republic","SYR","1991","","","","","70","7","","8","60","33","10483","104","548","3533947","","",""
"Syrian Arab Republic","SYR","1992","","","","","72","7","","13","65","35","11145","112","572","3646609","","",""
"Syrian Arab Republic","SYR","1993","","","","","74","7","","6","65","34","10969","112","562","3792601","","",""
"Syrian Arab Republic","SYR","1994","","","","","76","8","","7","67","35","11137","116","567","3877130","","",""
"Syrian Arab Republic","SYR","1995","","","","","78","7","","7","69","35","11338","120","571","3960162","","",""
"Syrian Arab Republic","SYR","1996","","","","35","80","7","","10","73","36","11453","126","578","4123765","","",""
"Syrian Arab Republic","SYR","1997","","","2","","82","7","","5","75","37","11643","131","590","4290162","","",""
"Syrian Arab Republic","SYR","1998","","","2","","84","7","","7","79","38","12009","138","610","4461015","","",""
"Syrian Arab Republic","SYR","1999","","","2","","87","8","","-4","80","38","11907","142","616","4674812","","",""
"Syrian Arab Republic","SYR","2000","","","2","","89","10","","1","82","39","11829","146","617","4896897","","",""
"Syrian Arab Republic","SYR","2001","","","2","","91","12","","1","84","39","11499","151","608","4976896","","",""
"Syrian Arab Republic","SYR","2002","","","2","","93","11","","4","90","41","11657","161","616","5054818","","",""
"Syrian Arab Republic","SYR","2003","Asia","Western Asia","2","38","96","10","","7","92","43","11353","167","604","5128188","11.42","",""
"Syrian Arab Republic","SYR","2004","Asia","Western Asia","2","","99","10","","7","100","47","11512","180","611","5219893","10.61","",""
"Syrian Arab Republic","SYR","2005","Asia","Western Asia","2","","101","9","","6","113","51","11526","196","617","5311993","","",""
"Syrian Arab Republic","SYR","2006","Asia","Western Asia","2","","106","8","","5","130","56","11657","218","626","5534966","","",""
"Syrian Arab Republic","SYR","2007","Asia","Western Asia","3","","113","8","","6","142","61","12021","234","638","5802048","","",""
"Syrian Arab Republic","SYR","2008","Asia","Western Asia","3","","117","11","","4","150","66","12758","250","662","5959077","","",""
"Syrian Arab Republic","SYR","2009","Asia","Western Asia","2","","119","8","","6","153","66","12878","258","661","5949301","","",""
"Syrian Arab Republic","SYR","2010","Asia","Western Asia","2","","122","9","","5","121","62","13127","236","675","6062430","","",""
"Syrian Arab Republic","SYR","2011","Asia","Western Asia","","","124","9","","3","136","62","13434","255","659","6271527","","",""
"Syrian Arab Republic","SYR","2012","Asia","Western Asia","","","123","9","","-26","134","61","13648","255","632","6209139","","",""
"Syrian Arab Republic","SYR","2013","Asia","Western Asia","","","117","9","","-26","132","60","13886","255","606","5784149","","",""
"Syrian Arab Republic","SYR","2014","Asia","Western Asia","","","109","9","","-10","132","59","14003","256","581","5262250","","",""
"Syrian Arab Republic","SYR","2015","Asia","Western Asia","","","105","9","14182542344","-4","131","59","14035","258","561","4981954","","",""
"Syrian Arab Republic","SYR","2016","Asia","Western Asia","","","103","9","","-6","135","59","14331","265","551","4965564","","",""
"Syrian Arab Republic","SYR","2017","Asia","Western Asia","","","103","9","","-1","140","59","14742","274","550","5061695","","",""
"Syrian Arab Republic","SYR","2018","","","","","105","9","","1","146","60","15110","285","556","5292774","","",""
"Syrian Arab Republic","SYR","2019","","","","","109","9","","1","153","61","15484","297","567","5690125","","",""
"Syrian Arab Republic","SYR","2020","","","","","113","10","","-4","","","","","","5903729","","",""
"Syrian Arab Republic","SYR","2021","","","","","","10","","","","","","","","6254514","","",""
"Tajikistan","TJK","1960","","","","","","","","","","","","","","","","",""
"Tajikistan","TJK","1961","","","","","16","","","","","","","","","","","",""
"Tajikistan","TJK","1962","","","","","16","","","","","","","","","","","",""
"Tajikistan","TJK","1963","","","","","17","","","","","","","","","","","",""
"Tajikistan","TJK","1964","","","","","18","","","","","","","","","","","",""
"Tajikistan","TJK","1965","","","","","18","","","","","","","","","","","",""
"Tajikistan","TJK","1966","","","","","19","","","","","","","","","","","",""
"Tajikistan","TJK","1967","","","","","19","","","","","","","","","","","",""
"Tajikistan","TJK","1968","","","","","20","","","","","","","","","","","",""
"Tajikistan","TJK","1969","","","","","21","","","","","","","","","","","",""
"Tajikistan","TJK","1970","","","","","21","","","","","","","","","","","",""
"Tajikistan","TJK","1971","","","","","22","","","","","","","","","","","",""
"Tajikistan","TJK","1972","","","","","23","","","","","","","","","","","",""
"Tajikistan","TJK","1973","","","","","23","","","","","","","","","","","",""
"Tajikistan","TJK","1974","","","","","24","","","","","","","","","","","",""
"Tajikistan","TJK","1975","","","","","25","","","","","","","","","","","",""
"Tajikistan","TJK","1976","","","","","26","","","","","","","","","","","",""
"Tajikistan","TJK","1977","","","","","26","","","","","","","","","","","",""
"Tajikistan","TJK","1978","","","","","27","","","","","","","","","","","",""
"Tajikistan","TJK","1979","","","","","28","","","","","","","","","","","",""
"Tajikistan","TJK","1980","","","","","29","","","","","","","","","","","",""
"Tajikistan","TJK","1981","","","","","30","","","","","","","","","","","",""
"Tajikistan","TJK","1982","","","","","31","","","","","","","","","","","",""
"Tajikistan","TJK","1983","","","","","31","","","","","","","","","","","",""
"Tajikistan","TJK","1984","","","","","32","","","","","","","","","","","",""
"Tajikistan","TJK","1985","","","","","33","","","","","","","","","","","",""
"Tajikistan","TJK","1986","","","","","34","","","3","","","","","","","","",""
"Tajikistan","TJK","1987","","","","","35","","","-1","","","","","","","","",""
"Tajikistan","TJK","1988","","","","","36","","","14","","","","","","","","",""
"Tajikistan","TJK","1989","","","","","38","","","-7","","","","","","","","",""
"Tajikistan","TJK","1990","","","3","","39","","","-1","13","121","5288","103","1121","1372150","","",""
"Tajikistan","TJK","1991","","","3","","40","2","","-7","13","133","5354","112","1192","1399115","","",""
"Tajikistan","TJK","1992","","","11","","40","2","","-29","14","152","5466","125","1428","1413524","","",""
"Tajikistan","TJK","1993","","","23","","41","6","","-16","13","165","5377","132","1391","1415198","","",""
"Tajikistan","TJK","1994","","","11","","41","9","","-21","15","192","5735","149","1507","1428111","","",""
"Tajikistan","TJK","1995","","","8","","42","10","","-12","15","200","5633","158","1503","1452615","","",""
"Tajikistan","TJK","1996","","","8","","43","13","","-17","14","207","5451","167","1493","1482818","","",""
"Tajikistan","TJK","1997","","","8","","44","14","","2","14","201","5186","174","1397","1512803","","",""
"Tajikistan","TJK","1998","","","8","","44","16","","5","14","196","5026","185","1303","1540882","","",""
"Tajikistan","TJK","1999","","","6","30","44","15","","4","14","192","4921","197","1227","1571528","","",""
"Tajikistan","TJK","2000","","","5","","45","15","","8","14","190","4820","209","1196","1614501","","",""
"Tajikistan","TJK","2001","","","4","","46","15","","10","14","186","4821","218","1177","1669397","","",""
"Tajikistan","TJK","2002","","","3","","47","14","","11","15","182","4839","227","1169","1725997","","",""
"Tajikistan","TJK","2003","","","3","33","48","14","","11","15","178","4833","233","1152","1783044","","",""
"Tajikistan","TJK","2004","","","2","34","49","14","","10","17","181","4868","247","1157","1851391","","",""
"Tajikistan","TJK","2005","","","2","","50","13","","7","19","187","5014","263","1196","1885220","","",""
"Tajikistan","TJK","2006","","","3","","50","13","","7","19","187","5106","273","1206","1915780","","",""
"Tajikistan","TJK","2007","","","2","32","51","12","","8","20","188","5210","282","1214","1939343","","",""
"Tajikistan","TJK","2008","","","1","","52","12","","8","21","186","5241","290","1218","1959738","","",""
"Tajikistan","TJK","2009","","","1","31","53","12","","4","22","183","5234","296","1227","1999281","","",""
"Tajikistan","TJK","2010","","","2","","54","11","","6","22","178","5349","308","1249","2047575","","",""
